time_s,dbfs,floor_dbfs,threshold_dbfs,is_above_threshold,event_fired
14.000,-17.37,-41.14,-21.14,1,0
14.100,-20.55,-40.78,-20.78,1,0
14.200,-17.80,-40.78,-20.78,1,0
14.300,-21.92,-40.78,-20.78,0,0
14.400,-21.03,-40.78,-20.78,0,0
14.500,-23.96,-40.28,-20.28,0,0
14.600,-31.83,-38.00,-18.00,0,0
14.700,-21.87,-38.00,-18.00,0,0
14.800,-21.10,-37.24,-17.24,0,0
14.900,-24.93,-36.98,-16.98,0,0
15.000,-42.45,-37.24,-17.24,0,0
15.100,-51.77,-37.24,-17.24,0,0
15.200,-22.81,-36.98,-16.98,0,0
15.300,-23.34,-36.69,-16.69,0,0
15.400,-29.43,-36.69,-16.69,0,0
15.500,-13.59,-36.31,-16.31,1,0
15.600,-20.08,-36.01,-16.01,0,0
15.700,-27.40,-34.58,-14.58,0,0
15.800,-18.93,-32.40,-12.40,0,0
15.900,-22.26,-31.95,-11.95,0,0
16.000,-20.58,-31.83,-11.83,0,0
16.100,-20.09,-31.65,-11.65,0,0
16.200,-26.68,-30.75,-10.75,0,0
16.300,-20.37,-29.58,-9.58,0,0
16.400,-19.53,-29.34,-9.34,0,0
16.500,-17.76,-28.63,-8.63,0,0
16.600,-16.39,-27.22,-7.22,0,0
16.700,-15.31,-26.34,-6.34,0,0
16.800,-19.02,-25.25,-5.25,0,0
16.900,-27.91,-25.25,-5.25,0,0
17.000,-31.59,-25.25,-5.25,0,0
17.100,-16.58,-25.25,-5.25,0,0
17.200,-24.71,-25.25,-5.25,0,0
17.300,-34.61,-26.34,-6.34,0,0
17.400,-47.24,-27.22,-7.22,0,0
