time_s,dbfs,floor_dbfs,threshold_dbfs,is_above_threshold,event_fired
14.000,-17.37,-49.04,-24.04,1,0
14.100,-20.55,-49.04,-24.04,1,0
14.200,-17.80,-49.04,-24.04,1,0
14.300,-21.92,-49.04,-24.04,1,0
14.400,-21.03,-49.04,-24.04,1,0
14.500,-23.96,-49.04,-24.04,1,0
14.600,-31.83,-48.84,-23.84,0,0
14.700,-21.87,-48.84,-23.84,1,0
14.800,-21.10,-48.84,-23.84,1,0
14.900,-24.93,-48.84,-23.84,0,0
15.000,-42.45,-48.84,-23.84,0,0
15.100,-51.77,-49.04,-24.04,0,0
15.200,-22.81,-49.04,-24.04,1,0
15.300,-23.34,-48.84,-23.84,1,0
15.400,-29.43,-48.84,-23.84,0,0
15.500,-13.59,-48.84,-23.84,1,0
15.600,-20.08,-48.00,-23.00,1,0
15.700,-27.40,-48.00,-23.00,0,0
15.800,-18.93,-43.65,-18.65,0,0
15.900,-22.26,-43.65,-18.65,0,0
16.000,-20.58,-43.65,-18.65,0,0
16.100,-20.09,-42.99,-17.99,0,0
16.200,-26.68,-42.99,-17.99,0,0
16.300,-20.37,-42.99,-17.99,0,0
16.400,-19.53,-42.99,-17.99,0,0
16.500,-17.76,-42.99,-17.99,1,0
16.600,-16.39,-35.98,-10.98,0,0
16.700,-15.31,-32.18,-7.18,0,0
16.800,-19.02,-31.82,-6.82,0,0
16.900,-27.91,-31.19,-6.19,0,0
17.000,-31.59,-31.61,-6.61,0,0
17.100,-16.58,-31.61,-6.61,0,0
17.200,-24.71,-31.61,-6.61,0,0
17.300,-34.61,-31.82,-6.82,0,0
17.400,-47.24,-32.11,-7.11,0,0
