time_s,dbfs,floor_dbfs,threshold_dbfs,is_above_threshold,event_fired
14.000,-34.86,-34.24,-14.24,0,0
14.100,-35.28,-34.62,-14.62,0,0
14.200,-35.62,-34.62,-14.62,0,0
14.300,-29.48,-34.62,-14.62,0,0
14.400,-22.24,-34.16,-14.16,0,0
14.500,-23.37,-34.16,-14.16,0,0
14.600,-15.92,-34.16,-14.16,0,0
14.700,-20.93,-34.16,-14.16,0,0
14.800,-22.41,-34.07,-14.07,0,0
14.900,-16.16,-34.07,-14.07,0,0
15.000,-31.43,-34.07,-14.07,0,0
15.100,-21.99,-32.95,-12.95,0,0
15.200,-25.43,-32.95,-12.95,0,0
15.300,-32.97,-32.58,-12.58,0,0
15.400,-22.65,-32.58,-12.58,0,0
15.500,-23.78,-32.58,-12.58,0,0
15.600,-31.15,-32.58,-12.58,0,0
15.700,-24.17,-31.36,-11.36,0,0
15.800,-21.65,-31.15,-11.15,0,0
15.900,-32.38,-31.15,-11.15,0,0
16.000,-24.60,-30.99,-10.99,0,0
16.100,-26.52,-30.99,-10.99,0,0
16.200,-33.39,-31.15,-11.15,0,0
16.300,-26.76,-31.15,-11.15,0,0
16.400,-24.41,-30.99,-10.99,0,0
16.500,-23.17,-30.99,-10.99,0,0
16.600,-31.34,-31.15,-11.15,0,0
16.700,-26.45,-30.99,-10.99,0,0
16.800,-27.91,-30.99,-10.99,0,0
16.900,-32.61,-31.15,-11.15,0,0
17.000,-29.89,-31.15,-11.15,0,0
17.100,-26.66,-30.99,-10.99,0,0
17.200,-24.96,-30.55,-10.55,0,0
17.300,-35.50,-30.99,-10.99,0,0
17.400,-27.68,-30.99,-10.99,0,0
17.500,-28.09,-30.99,-10.99,0,0
17.600,-27.41,-30.99,-10.99,0,0
17.700,-30.43,-30.99,-10.99,0,0
17.800,-24.01,-30.99,-10.99,0,0
17.900,-23.13,-30.99,-10.99,0,0
18.000,-32.47,-31.15,-11.15,0,0
18.100,-24.45,-31.15,-11.15,0,0
18.200,-28.68,-31.15,-11.15,0,0
18.300,-27.34,-31.15,-11.15,0,0
18.400,-28.91,-31.15,-11.15,0,0
18.500,-30.01,-31.15,-11.15,0,0
18.600,-24.17,-31.15,-11.15,0,0
18.700,-23.61,-31.15,-11.15,0,0
18.800,-22.08,-30.97,-10.97,0,0
18.900,-22.49,-30.33,-10.33,0,0
19.000,-26.79,-29.98,-9.98,0,0
19.100,-30.92,-29.98,-9.98,0,0
19.200,-35.70,-29.98,-9.98,0,0
19.300,-26.48,-29.98,-9.98,0,0
19.400,-29.01,-29.98,-9.98,0,0
19.500,-35.75,-30.33,-10.33,0,0
19.600,-36.22,-30.80,-10.80,0,0
19.700,-35.63,-31.10,-11.10,0,0
19.800,-36.55,-31.30,-11.30,0,0
19.900,-36.98,-31.41,-11.41,0,0
20.000,-35.83,-32.12,-12.12,0,0
20.100,-37.85,-32.45,-12.45,0,0
20.200,-31.39,-32.45,-12.45,0,0
20.300,-31.65,-32.20,-12.20,0,0
20.400,-20.09,-32.20,-12.20,0,0
20.500,-18.89,-32.20,-12.20,0,0
20.600,-29.95,-32.20,-12.20,0,0
20.700,-24.56,-32.20,-12.20,0,0
20.800,-22.91,-32.20,-12.20,0,0
20.900,-31.92,-31.85,-11.85,0,0
21.000,-29.90,-31.85,-11.85,0,0
21.100,-31.28,-31.85,-11.85,0,0
21.200,-31.37,-31.59,-11.59,0,0
21.300,-26.15,-31.59,-11.59,0,0
21.400,-21.34,-31.59,-11.59,0,0
21.500,-33.52,-31.85,-11.85,0,0
21.600,-27.96,-31.85,-11.85,0,0
21.700,-26.58,-31.85,-11.85,0,0
21.800,-17.73,-31.85,-11.85,0,0
21.900,-16.44,-31.59,-11.59,0,0
22.000,-23.87,-31.59,-11.59,0,0
22.100,-17.26,-31.59,-11.59,0,0
22.200,-22.05,-31.59,-11.59,0,0
22.300,-34.88,-31.59,-11.59,0,0
22.400,-37.76,-31.85,-11.85,0,0
22.500,-30.00,-31.85,-11.85,0,0
22.600,-33.86,-32.33,-12.33,0,0
22.700,-27.64,-32.33,-12.33,0,0
22.800,-30.24,-32.33,-12.33,0,0
22.900,-26.92,-32.33,-12.33,0,0
23.000,-28.40,-31.85,-11.85,0,0
23.100,-23.85,-31.85,-11.85,0,0
23.200,-28.88,-31.85,-11.85,0,0
23.300,-32.61,-32.44,-12.44,0,0
23.400,-37.89,-33.29,-13.29,0,0
23.500,-37.13,-33.77,-13.77,0,0
23.600,-36.92,-34.62,-14.62,0,0
23.700,-37.66,-35.44,-15.44,0,0
23.800,-37.97,-35.68,-15.68,0,0
23.900,-35.48,-35.68,-15.68,0,0
24.000,-36.63,-35.74,-15.74,0,0
24.100,-36.55,-35.81,-15.81,0,0
24.200,-35.01,-35.81,-15.81,0,0
24.300,-36.51,-36.12,-16.12,0,0
24.400,-36.29,-36.27,-16.27,0,0
24.500,-37.84,-36.45,-16.45,0,0
24.600,-36.36,-36.47,-16.47,0,0
24.700,-37.38,-36.54,-16.54,0,0
24.800,-36.19,-36.47,-16.47,0,0
24.900,-40.79,-36.47,-16.47,0,0
