time_s,dbfs,floor_dbfs,threshold_dbfs,is_above_threshold,event_fired
14.000,-17.85,-37.69,-12.69,0,0
14.100,-13.56,-37.69,-12.69,0,0
14.200,-21.57,-37.69,-12.69,0,0
14.300,-17.50,-37.69,-12.69,0,0
14.400,-14.29,-37.69,-12.69,0,0
14.500,-15.70,-37.69,-12.69,0,0
14.600,-26.32,-37.69,-12.69,0,0
14.700,-21.40,-37.15,-12.15,0,0
14.800,-30.22,-36.31,-11.31,0,0
14.900,-25.94,-36.31,-11.31,0,0
15.000,-22.42,-36.31,-11.31,0,0
15.100,-30.72,-36.31,-11.31,0,0
15.200,-20.76,-36.31,-11.31,0,0
15.300,-16.12,-36.31,-11.31,0,0
15.400,-16.30,-35.99,-10.99,0,0
15.500,-22.67,-34.00,-9.00,0,0
15.600,-18.97,-34.00,-9.00,0,0
15.700,-23.43,-34.00,-9.00,0,0
15.800,-27.50,-34.00,-9.00,0,0
15.900,-15.36,-34.00,-9.00,0,0
16.000,-18.71,-34.00,-9.00,0,0
16.100,-37.53,-35.99,-10.99,0,0
16.200,-39.36,-36.35,-11.35,0,0
16.300,-38.73,-37.65,-12.65,0,0
16.400,-20.70,-37.65,-12.65,0,0
16.500,-21.19,-37.65,-12.65,0,0
16.600,-16.21,-37.65,-12.65,0,0
16.700,-12.36,-37.65,-12.65,1,0
16.800,-12.86,-37.65,-12.65,0,0
16.900,-24.33,-37.65,-12.65,0,0
17.000,-18.52,-37.65,-12.65,0,0
17.100,-20.50,-37.65,-12.65,0,0
17.200,-15.88,-37.65,-12.65,0,0
17.300,-23.49,-37.65,-12.65,0,0
17.400,-23.21,-37.65,-12.65,0,0
17.500,-25.80,-37.65,-12.65,0,0
17.600,-23.81,-36.35,-11.35,0,0
17.700,-17.95,-33.44,-8.44,0,0
17.800,-17.42,-30.96,-5.96,0,0
17.900,-14.49,-30.27,-5.27,0,0
18.000,-10.34,-30.27,-5.27,0,0
18.100,-13.29,-30.27,-5.27,0,0
18.200,-15.54,-30.27,-5.27,0,0
18.300,-28.93,-30.27,-5.27,0,0
18.400,-18.91,-30.27,-5.27,0,0
18.500,-13.45,-30.27,-5.27,0,0
