timestamp_ms,rms_db,noise_floor_db,threshold_db,is_voice_active,calibration_state
1150,-55.1,-60.0,-45.0,false,calibrated
1160,-54.0,-60.0,-45.0,false,calibrated
1170,-52.2,-60.0,-45.0,false,calibrated
1180,-54.0,-60.0,-45.0,false,calibrated
1190,-56.1,-60.0,-45.0,false,calibrated
1200,-55.0,-60.0,-45.0,false,calibrated
1210,-55.5,-60.0,-45.0,false,calibrated
1220,-55.9,-60.0,-45.0,false,calibrated
1230,-55.7,-60.0,-45.0,false,calibrated
1240,-55.8,-60.0,-45.0,false,calibrated
1250,-55.2,-60.0,-45.0,false,calibrated
1260,-53.4,-60.0,-45.0,false,calibrated
1270,-53.8,-60.0,-45.0,false,calibrated
1280,-54.9,-60.0,-45.0,false,calibrated
1290,-54.7,-60.0,-45.0,false,calibrated
1300,-52.6,-60.0,-45.0,false,calibrated
1310,-50.4,-60.0,-45.0,false,calibrated
1320,-49.8,-60.0,-45.0,false,calibrated
1330,-53.5,-60.0,-45.0,false,calibrated
1340,-53.0,-60.0,-45.0,false,calibrated
1350,-56.6,-60.0,-45.0,false,calibrated
1360,-58.9,-60.0,-45.0,false,calibrated
1370,-55.0,-60.0,-45.0,false,calibrated
1380,-55.5,-60.0,-45.0,false,calibrated
1390,-51.9,-60.0,-45.0,false,calibrated
1400,-56.4,-60.0,-45.0,false,calibrated
1410,-54.1,-60.0,-45.0,false,calibrated
1420,-50.5,-60.0,-45.0,false,calibrated
1430,-52.3,-60.0,-45.0,false,calibrated
1440,-51.5,-60.0,-45.0,false,calibrated
1450,-52.8,-60.0,-45.0,false,calibrated
1460,-56.2,-60.0,-45.0,false,calibrated
1470,-53.0,-60.0,-45.0,false,calibrated
1480,-54.7,-60.0,-45.0,false,calibrated
1490,-51.9,-60.0,-45.0,false,calibrated
1500,-53.3,-60.0,-45.0,false,calibrated
1510,-55.3,-60.0,-45.0,false,calibrated
1520,-51.8,-60.0,-45.0,false,calibrated
1530,-55.4,-60.0,-45.0,false,calibrated
1540,-54.6,-60.0,-45.0,false,calibrated
